Contract#;Serial;Model Name;Item Code;Item Name;Location Name;LFV
S51831/23;35C45985;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;4MK05673;IRADXC3926I;5963C018AA;IR-ADV C3926I 120V BRZ;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;11.21.01
S51831/23;4MK04891;IRADXC3926I;5963C018AA;IR-ADV C3926I 120V BRZ;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;11.21.01
S51831/23;35C44231;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44207;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47126;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44230;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44223;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47250;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
R52295/24;CDB1972A;IRC3326I;5965C015AA;IR C3326I 120V BRZ;ITOCHU BRASIL SA;15.14.01
R52295/24;4NB01380;IRC3326I;5965C015AA;IR C3326I 120V BRZ;ITOCHU BRASIL SA;15.14.01
R52295/24;NQKA013546;IR1643;3631C004AA;IR1643P 120V BRZ;ITOCHU BRASIL SA;02.42.01
R2168/06;35C56849;IR1643;5160C005AB;IR1643IF II 110-127VBR;MAYEKAWA DO BRASIL EQUIPAMENTOS INDUSTRIAIS LTDA;06.01.01
R2719/08;23D34992;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;COTECNA SERVICOS LTDA.;41.25.01
R52295/24;3DR02098;MF1538C;4930C001AB;MULTIFUNC.MF1538C 110-127V US;ITOCHU BRASIL SA;09.02.01
S51831/23;35C62895;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61894;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C62890;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C62893;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61911;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61892;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C62884;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61888;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C62888;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61907;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C62892;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61903;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61356;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61909;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C62897;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C62931;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C62894;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C62898;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61940;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C64065;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61913;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C62937;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C64060;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61933;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61896;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61926;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61928;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61900;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61942;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61938;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61318;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61319;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61322;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61323;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61471;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C61915;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
R51888/24;3DR06408;MF1538C;4930C027AA;MF1538C 110-127V BRZ;JA SAUDE ANIMAL SA;09.02.01
R6579/18;35C63739;IR1643;5160C005AB;IR1643IF II 110-127VBR;COMERCIO E IMPORTACAO SERTIC LTDA;06.01.01
R2623/07;4LY02334;IRADXC3930I;5962C017AA;IR-ADV C3930I 120V BRZ;MITSUBISHI CORPORATION DO BRASIL SA;11.21.01
R2623/07;4LY03557;IRADXC3930I;5962C017AA;IR-ADV C3930I 120V BRZ;MITSUBISHI CORPORATION DO BRASIL SA;11.21.01
R2623/07;4LY04287;IRADXC3930I;5962C017AA;IR-ADV C3930I 120V BRZ;MITSUBISHI CORPORATION DO BRASIL SA;11.21.01
R51846/24;XLG00969;IAC5550I;0603C109AA;IRADVC5550R W/CFU - UNR;SOLVI ESSENCIS AMBIENTAL SA;81.21.01
R51846/24;23D28014;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;SOLVI ESSENCIS AMBIENTAL SA;41.25.01
R51846/24;SKA08277;IRA6555I;0295C063AA;IRADV6555R W/STPFIN V1 (UNR);SOLVI ESSENCIS AMBIENTAL SA;81.21.01
R51846/24;XLA00885;IRADVC5560R;0602C071AA;IRADVC5560R CFU/INFNY1 - UNR;SOLVI ESSENCIS AMBIENTAL SA;81.21.01
R51846/24;XLG02011;IAC5550I;0603C109AA;IRADVC5550R W/CFU - UNR;SOLVI ESSENCIS AMBIENTAL SA;81.21.01
R51846/24;WXF14093;IRAC5535;0605C120AA;IRADVC5535R W/CFU - UNR;SOLVI ESSENCIS AMBIENTAL SA;81.21.01
R51888/24;35C63258;IR1643;5160C005AB;IR1643IF II 110-127VBR;JA SAUDE ANIMAL SA;06.01.01
R51888/24;35C62562;IR1643;5160C005AB;IR1643IF II 110-127VBR;JA SAUDE ANIMAL SA;06.01.01
R51888/24;35C63259;IR1643;5160C005AB;IR1643IF II 110-127VBR;JA SAUDE ANIMAL SA;06.01.01
R51888/24;35C62570;IR1643;5160C005AB;IR1643IF II 110-127VBR;JA SAUDE ANIMAL SA;06.01.01
R51888/24;35C63278;IR1643;5160C005AB;IR1643IF II 110-127VBR;JA SAUDE ANIMAL SA;06.01.01
R51888/24;35C62563;IR1643;5160C005AB;IR1643IF II 110-127VBR;JA SAUDE ANIMAL SA;06.01.01
R51888/24;35C63260;IR1643;5160C005AB;IR1643IF II 110-127VBR;JA SAUDE ANIMAL SA;06.01.01
R51888/24;35C63263;IR1643;5160C005AB;IR1643IF II 110-127VBR;JA SAUDE ANIMAL SA;06.01.01
R51888/24;35C62566;IR1643;5160C005AB;IR1643IF II 110-127VBR;JA SAUDE ANIMAL SA;06.01.01
R51888/24;35C62524;IR1643;5160C005AB;IR1643IF II 110-127VBR;JA SAUDE ANIMAL SA;06.01.01
R51888/24;35C63262;IR1643;5160C005AB;IR1643IF II 110-127VBR;JA SAUDE ANIMAL SA;06.01.01
R51888/24;35C62565;IR1643;5160C005AB;IR1643IF II 110-127VBR;JA SAUDE ANIMAL SA;06.01.01
R46619/22;4MK08494;IRADXC3926I;5963C018AA;IR-ADV C3926I 120V BRZ;EDF EN DO BRASIL PARTICIPACOES LTDA;11.21.01
R51846/24;2TQ05822;IR1643;3630C003AA;IR1643IF BR 120V;SOLVI ESSENCIS AMBIENTAL SA;11.06.01
R51846/24;2TQ07047;IR1643;3630C003AA;IR1643IF BR 120V;SOLVI ESSENCIS AMBIENTAL SA;11.06.01
R51846/24;2TQ02690;IR1643;3630C003AA;IR1643IF BR 120V;SOLVI ESSENCIS AMBIENTAL SA;11.06.01
R51846/24;2TQ05790;IR1643;3630C003AA;IR1643IF BR 120V;SOLVI ESSENCIS AMBIENTAL SA;11.06.01
R51846/24;2TQ06834;IR1643;3630C003AA;IR1643IF BR 120V;SOLVI ESSENCIS AMBIENTAL SA;11.06.01
R51846/24;2TQ06886;IR1643;3630C003AA;IR1643IF BR 120V;SOLVI ESSENCIS AMBIENTAL SA;11.06.01
R51846/24;2TQ06997;IR1643;3630C003AA;IR1643IF BR 120V;SOLVI ESSENCIS AMBIENTAL SA;11.06.01
R51846/24;2TQ07201;IR1643;3630C003AA;IR1643IF BR 120V;SOLVI ESSENCIS AMBIENTAL SA;11.06.01
R51846/24;2TQ07177;IR1643;3630C003AA;IR1643IF BR 120V;SOLVI ESSENCIS AMBIENTAL SA;11.06.01
R51846/24;2TQ06860;IR1643;3630C003AA;IR1643IF BR 120V;SOLVI ESSENCIS AMBIENTAL SA;11.06.01
R25646/19;23D26390;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;COTECNA SERVICOS LTDA.;41.25.01
R25646/19;23D27019;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;COTECNA SERVICOS LTDA.;41.25.01
R51888/24;3VT13224;MF1333C;5455C031AA;MF1333C 110-127V BRZ;JA SAUDE ANIMAL SA;06.06.01
R51888/24;3VT13218;MF1333C;5455C031AA;MF1333C 110-127V BRZ;JA SAUDE ANIMAL SA;06.06.01
S51831/23;35C43470;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
R51888/24;4UN02341;MF1538C;6162C015AA;MF1538C II 110-127V BR;JA SAUDE ANIMAL SA;11.30.01
R25646/19;4UN02815;MF1538C;6162C015AA;MF1538C II 110-127V BR;COTECNA SERVICOS LTDA.;11.30.01
R2178/06;4UN02305;MF1538C;6162C015AA;MF1538C II 110-127V BR;GLOBALFOOD SISTEMAS INGREDIENTES E TECNOLOGIA PARA ALIMENTOS;11.30.01
R51888/24;4UN02393;MF1538C;6162C015AA;MF1538C II 110-127V BR;JA SAUDE ANIMAL SA;11.30.01
R51846/24;4UN02573;MF1538C;6162C015AA;MF1538C II 110-127V BR;SOLVI ESSENCIS AMBIENTAL SA;11.30.01
R2623/07;YPU42913;MF656CDW;5158C019AA;MF656CDW 110-127V BRZ;MITSUBISHI CORPORATION DO BRASIL SA;05.10.01
R2719/08;4UN02750;MF1538C;6162C015AA;MF1538C II 110-127V BR;COTECNA SERVICOS LTDA.;11.30.01
R49880/23;3VT13217;MF1333C;5455C031AA;MF1333C 110-127V BRZ;FUNDACAO CESP;06.06.01
R2719/08;2TQ06991;IR1643;3630C003AA;IR1643IF BR 120V;COTECNA SERVICOS LTDA;11.06.01
S51831/23;35C42566;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C54431;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
R14428/17;3VT13102;MF1333C;5455C031AA;MF1333C 110-127V BRZ;CANON MEDICAL SYSTEMS DO BRASIL LTDA;06.06.01
R14428/17;3VT13254;MF1333C;5455C031AA;MF1333C 110-127V BRZ;CANON MEDICAL SYSTEMS DO BRASIL LTDA;06.06.01
R14428/17;3VT13106;MF1333C;5455C031AA;MF1333C 110-127V BRZ;CANON MEDICAL SYSTEMS DO BRASIL LTDA;06.06.01
R51888/24;2UR04476;IRADXC3730I;3856C015AA;IR-ADV DX C3730I 120V BRZ;JA SAUDE ANIMAL SA;41.41.01
R53472/24;SWA06060;IRA8595I;0195C011AA;IRADV8595R W/STPLFINX1 - UNR;COLEGIO ALBERT SABIN LTDA;81.21.01
R53472/24;WXC02842;IAC5560I;0602C073AA;IRADVC5560R CF/STPFN1 - UNR;COLEGIO ALBERT SABIN LTDA;81.21.01
R53472/24;XUW08555;IRAC5535;0605C151AA;IR-ADV C5535I II PO BR UNR;COLEGIO ALBERT SABIN LTDA;81.21.01
R53472/24;WXC02783;IAC5560I;0602C073AA;IRADVC5560R CF/STPFN1 - UNR;COLEGIO ALBERT SABIN LTDA;81.21.01
R53472/24;SWA05028;IRA8595I;0195C011AA;IRADV8595R W/STPLFINX1 - UNR;COLEGIO ALBERT SABIN LTDA;81.21.01
R50289/23;4UN02762;MF1538C;6162C015AA;MF1538C II 110-127V BR;ASSOCIACAO UNIVERSITARIA INTERAMERICANA;11.30.01
R1205/03;3FY04499;IRADXC3830I;4913C083AA;IR-ADV DX C3830I 120V BRZ;FELSBERG E PEDRETTI ADVOGADOS E CONSULTORES LEGAIS;35.15.01
R53472/24;23D27083;IRADX527IF;3893C019AA;IR-ADV DX 527IF 120V BRZ;COLEGIO ALBERT SABIN LTDA;41.25.01
R1205/03;4BT05204;IRADXC3830I;4913C083AA;IR-ADV DX C3830I 120V BRZ;FELSBERG E PEDRETTI ADVOGADOS E CONSULTORES LEGAIS;35.15.01
R1205/03;35C51076;IR1643;5160C005AB;IR1643IF II 110-127VBR;FELSBERG E PEDRETTI ADVOGADOS E CONSULTORES LEGAIS;06.01.01
R1205/03;4GN23243;IRADX529IF;5848C021AA;IR-ADV 529IF 120V BRZ;FELSBERG E PEDRETTI ADVOGADOS E CONSULTORES LEGAIS;15.15.01
R1205/03;4GN21305;IRADX529IF;5848C021AA;IR-ADV 529IF 120V BRZ;FELSBERG E PEDRETTI ADVOGADOS E CONSULTORES LEGAIS;15.15.01
R53553/24B;2TQ07192;IR1643;3630C003AA;IR1643IF BR 120V;ACAO EDUCACIONAL CLARETIANA;11.06.01
R53553/24F;2TQ06883;IR1643;3630C003AA;IR1643IF BR 120V;ACAO EDUCACIONAL CLARETIANA;11.06.01
R53553/24A;2TQ07328;IR1643;3630C003AA;IR1643IF BR 120V;ACAO EDUCACIONAL CLARETIANA;11.06.01
R53553/24;2TQ07172;IR1643;3630C003AA;IR1643IF BR 120V;ACAO EDUCACIONAL CLARETIANA;11.06.01
R53553/24;2TQ07061;IR1643;3630C003AA;IR1643IF BR 120V;ACAO EDUCACIONAL CLARETIANA;11.06.01
R53553/24;2TQ05625;IR1643;3630C003AA;IR1643IF BR 120V;ACAO EDUCACIONAL CLARETIANA;11.06.01
R53553/24B;2TQ07086;IR1643;3630C003AA;IR1643IF BR 120V;ACAO EDUCACIONAL CLARETIANA;11.06.01
R53553/24J;35C68620;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24E;35C68535;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24F;35C68532;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24;35C68080;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24A;35C68079;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24B;35C68598;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24C;35C68602;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24D;35C68613;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24D;4NB02311;IRC3326I;5965C015AA;IR C3326I 120V BRZ;ACAO EDUCACIONAL CLARETIANA;15.14.01
R53553/24F;35C68692;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24I;35C68738;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24I;35C68249;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24A;35C68570;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24A;35C68597;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24A;4NB02314;IRC3326I;5965C015AA;IR C3326I 120V BRZ;ACAO EDUCACIONAL CLARETIANA;15.14.01
R53553/24;35C68607;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24;35C68081;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24;35C68571;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24;3VT12147;MF1333C;5455C031AA;MF1333C 110-127V BRZ;ACAO EDUCACIONAL CLARETIANA;06.06.01
R53553/24B;35C67981;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24B;35C68767;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24M;35C68630;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24L;35C68630;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24B;35C68632;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24B;35C68132;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24B;35C68736;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24B;35C68616;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24M;35C68716;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24L;35C68716;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24L;35C68554;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24;35C68622;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24C;35C68615;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24C;35C68606;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24C;35C68625;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24D;35C68605;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24F;35C68463;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24F;35C68694;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24F;35C68705;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24G;35C68462;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24G;35C68464;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24;35C68229;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24;35C68076;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24A;35C68082;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24A;35C68531;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24;35C68667;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24;35C68624;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24;35C68335;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24;35C68783;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24;35C68078;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24;35C68709;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24B;35C68578;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24B;35C68633;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24B;35C68085;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24B;35C68729;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24D;35C68610;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24D;35C68662;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24E;35C68628;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24F;35C68656;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24F;35C68497;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24F;4NB02498;IRC3326I;5965C015AA;IR C3326I 120V BRZ;ACAO EDUCACIONAL CLARETIANA;15.14.01
R53553/24G;35C68574;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24H;35C68779;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24I;35C68480;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24A;35C68467;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24A;35C68715;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24A;35C68536;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24;35C68733;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24;35C68533;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
R53553/24B;35C68722;IR1643;5160C005AB;IR1643IF II 110-127VBR;ACAO EDUCACIONAL CLARETIANA;06.01.01
